county_fips,year,bls_labor_force,bls_employed
21173,2022,11852,11301
21175,2022,4165,3942
21177,2022,9784,9211
21179,2022,23469,22549
21181,2022,3279,3141
21183,2022,9033,8576
21185,2022,33115,32000
21187,2022,5194,5013
21189,2022,1069,993
21191,2022,6892,6641
21193,2022,7909,7499
21195,2022,18891,17889
21197,2022,5215,4993
21199,2022,25205,24026
21201,2022,811,769
21203,2022,6415,6109
21205,2022,10069,9591
21207,2022,6220,5904
21209,2022,30159,29218
21211,2022,25734,24825
21213,2022,8793,8486
21215,2022,10539,10111
21217,2022,12183,11720
21219,2022,5671,5484
21221,2022,6027,5747
21223,2022,3812,3642
21225,2022,5809,5553
21227,2022,64985,62587
21229,2022,6107,5890
21231,2022,7004,6644
21233,2022,5195,4986
21235,2022,13816,13194
21237,2022,2175,2048
21239,2022,14907,14451
22001,2022,23726,22861
22003,2022,8120,7784
22005,2022,66620,64655
22007,2022,8734,8333
22009,2022,14361,13766
22011,2022,14548,14055
22013,2022,5171,4955
22015,2022,57717,55986
22017,2022,101200,97072
22019,2022,91860,88640
22021,2022,3661,3522
22023,2022,3410,3314
22025,2022,3464,3323
22027,2022,5387,5182
22029,2022,6931,6611
22031,2022,10853,10439
22033,2022,232508,224477
22035,2022,1650,1522
22037,2022,7854,7606
22039,2022,11972,11484
22041,2022,7372,7020
22043,2022,8197,7911
22045,2022,27430,26279
22047,2022,13850,13240
22049,2022,6903,6684
22051,2022,208950,201513
22053,2022,12284,11856
22055,2022,115683,112040
22057,2022,40406,39042
22059,2022,6700,6523
22061,2022,21159,20419
22063,2022,71405,69374
22065,2022,3463,3290
22067,2022,9804,9288
22069,2022,16536,15888
22071,2022,175296,167464
22073,2022,69870,67319
22075,2022,9727,9414
22077,2022,9761,9384
22079,2022,55235,53441
22081,2022,3741,3615
22083,2022,8169,7836
22085,2022,9225,8926
22087,2022,19866,19061
22089,2022,24625,23808
22091,2022,4258,4031
22093,2022,8851,8444
22095,2022,18972,18027
22097,2022,31722,30315
22099,2022,21928,21126
22101,2022,19076,18263
22103,2022,118867,115374
22105,2022,56453,54026
22107,2022,1304,1239
22109,2022,44444,42735
22111,2022,9113,8768
22113,2022,23918,23075
22115,2022,16135,15483
22117,2022,16849,16144
22119,2022,14092,13508
22121,2022,13946,13492
22123,2022,3488,3296
22125,2022,5417,5277
22127,2022,4586,4402
23001,2022,53206,51679
23003,2022,28769,27631
23005,2022,163301,159534
23007,2022,13789,13316
23009,2022,28745,27778
23011,2022,61727,60056
23013,2022,20021,19447
23015,2022,16780,16316
23017,2022,26059,25234
23019,2022,73882,71644
23021,2022,7345,7076
23023,2022,19143,18706
23025,2022,22054,21181
23027,2022,20356,19736
23029,2022,13420,12868
23031,2022,112574,109630
24001,2022,31030,29877
24003,2022,312778,304604
24005,2022,442812,429325
24009,2022,48864,47524
24011,2022,16956,16472
24013,2022,94395,92088
24015,2022,53404,51756
24017,2022,85674,83028
24019,2022,15725,15195
24021,2022,135039,131346
24023,2022,14829,14353
24025,2022,139568,135753
24027,2022,187053,182520
24029,2022,9701,9378
24031,2022,542899,528308
24033,2022,491617,475409
24035,2022,27942,27230
24037,2022,57285,55659
24039,2022,8969,8573
24041,2022,17395,16853
24043,2022,72075,69859
24045,2022,50840,49029
24047,2022,25059,23879
24510,2022,272948,262199
25001,2022,111556,106399
25003,2022,61916,59284
25005,2022,298713,285189
25007,2022,9745,9255
25009,2022,421534,405406
25011,2022,40068,38748
25013,2022,222436,211709
25015,2022,88857,85916
25017,2022,910849,883631
25019,2022,7916,7432
25021,2022,392560,379802
25023,2022,283538,272555
25025,2022,453111,437082
25027,2022,440791,423910
26001,2022,3867,3606
26003,2022,3228,2994
26005,2022,62102,59858
26007,2022,13340,12694
26009,2022,10091,9514
26011,2022,5784,5365
26013,2022,3075,2855
26015,2022,32025,30825
26017,2022,48979,46493
26019,2022,8798,8342
26021,2022,71953,68758
26023,2022,19704,18912
26025,2022,60320,57498
26027,2022,23689,22667
26029,2022,12883,12290
26031,2022,10374,9534
26033,2022,15983,14985
26035,2022,11416,10648
26037,2022,40317,38788
26039,2022,5479,5127
26041,2022,16666,15761
26043,2022,12256,11737
26045,2022,56161,53741
26047,2022,16905,15991
26049,2022,179097,169352
26051,2022,10003,9416
26053,2022,5756,5466
26055,2022,49730,47908
26057,2022,17396,16609
26059,2022,20127,19223
26061,2022,16245,15477
26063,2022,14993,14303
26065,2022,146731,140394
26067,2022,30507,29354
26069,2022,10261,9619
26071,2022,4764,4486
26073,2022,32373,30860
26075,2022,73988,70758
26077,2022,132130,127053
26079,2022,7909,7449
26081,2022,362319,350035
26083,2022,905,851
26085,2022,3829,3562
26087,2022,40436,38693
26089,2022,10365,9935
26091,2022,45179,43133
26093,2022,103422,100456
26095,2022,2142,2013
26097,2022,5158,4704
26099,2022,443204,426693
26101,2022,9692,9126
26103,2022,31656,30107
26105,2022,13226,12543
26107,2022,18177,17190
26109,2022,10702,10257
26111,2022,40151,38455
26113,2022,6840,6504
26115,2022,75015,71499
26117,2022,27971,26742
26119,2022,3021,2780
26121,2022,77067,73242
26123,2022,23277,22201
26125,2022,668923,648819
26127,2022,11450,10717
26129,2022,8261,7697
26131,2022,2028,1881
26133,2022,11308,10786
26135,2022,2772,2556
26137,2022,11544,10935
26139,2022,162867,157634
26141,2022,4904,4534
26143,2022,7808,7146
26145,2022,83043,78542
26147,2022,74805,71872
26149,2022,28503,27325
26151,2022,18881,17916
26153,2022,3157,2920
26155,2022,32413,30908
26157,2022,23081,21865
26159,2022,34307,32605
26161,2022,195332,188405
26163,2022,794634,757497
26165,2022,14891,14183
27001,2022,7423,7103
27003,2022,197907,192915
27005,2022,19334,18789
27007,2022,25010,24228
27009,2022,21567,20860
27011,2022,2395,2320
27013,2022,40269,39405
27015,2022,13852,13496
27017,2022,17540,16937
27019,2022,59102,57885
27021,2022,14754,14165
27023,2022,6460,6310
27025,2022,29835,28957
27027,2022,37560,36788
27029,2022,4487,4204
27031,2022,2870,2774
27033,2022,6647,6468
27035,2022,33473,32441
27037,2022,241305,235800
27039,2022,11890,11589
27041,2022,21538,21057
27043,2022,7057,6845
27045,2022,11408,11124
27047,2022,15904,15499
27049,2022,26623,25969
27051,2022,3265,3174
27053,2022,701738,685129
27055,2022,10265,10039
27057,2022,10149,9744
27059,2022,21643,20948
27061,2022,21629,20697
27063,2022,5423,5293
27065,2022,9181,8770
27067,2022,23290,22654
27069,2022,2240,2180
27071,2022,5847,5623
27073,2022,3391,3304
27075,2022,5349,5096
27077,2022,2411,2337
27079,2022,15845,15305
27081,2022,3025,2942
27083,2022,14375,14033
27085,2022,19274,18745
27087,2022,2225,2121
27089,2022,5358,5153
27091,2022,9646,9400
27093,2022,13604,13225
27095,2022,12620,12078
27097,2022,17239,16515
27099,2022,20724,20222
27101,2022,4642,4493
27103,2022,20653,20258
27105,2022,11132,10895
27107,2022,3176,3069
27109,2022,90971,89078
27111,2022,31422,30522
27113,2022,8778,8498
27115,2022,14399,13789
27117,2022,4657,4545
27119,2022,16028,15575
27121,2022,6489,6338
27123,2022,284339,277002
27125,2022,2179,2099
27127,2022,7579,7388
27129,2022,8134,7856
27131,2022,37488,36564
27133,2022,5997,5901
27135,2022,7952,7758
27137,2022,100065,96942
27139,2022,84028,82212
27141,2022,52941,51484
27143,2022,8052,7806
27145,2022,89288,86975
27147,2022,19175,18655
27149,2022,5345,5233
27151,2022,4828,4688
27153,2022,13502,13089
27155,2022,1635,1596
27157,2022,12145,11845
27159,2022,6041,5802
27161,2022,8615,8331
27163,2022,144287,141152
27165,2022,6528,6370
27167,2022,3386,3314
27169,2022,28278,27692
27171,2022,76309,74427
27173,2022,5025,4891
28001,2022,10452,9923
28003,2022,14959,14430
28005,2022,4285,4066
28007,2022,6837,6553
28009,2022,3046,2900
28011,2022,11139,10619
28013,2022,5374,5157
28015,2022,3328,3180
28017,2022,6561,6270
28019,2022,3569,3441
28021,2022,2914,2682
28023,2022,5585,5328
28025,2022,8670,8322
28027,2022,7582,7168
28029,2022,10733,10271
28031,2022,8197,7917
28033,2022,93460,90508
28035,2022,33275,32056
28037,2022,2629,2491
28039,2022,8741,8315
28041,2022,4182,3947
28043,2022,8886,8565
28045,2022,18973,18220
28047,2022,87323,84104
28049,2022,101368,97470
28051,2022,5019,4695
28053,2022,1949,1803
28055,2022,313,290
28057,2022,10208,9867
28059,2022,58521,56095
28061,2022,5825,5539
28063,2022,1877,1627
28065,2022,3875,3685
28067,2022,24820,23820
28069,2022,3236,3049
28071,2022,28016,27149
28073,2022,31649,30707
28075,2022,28711,27574
28077,2022,4760,4541
28079,2022,7817,7498
28081,2022,40555,39233
28083,2022,9365,8870
28085,2022,14764,14229
28087,2022,24478,23494
28089,2022,53152,51524
28091,2022,10114,9737
28093,2022,14201,13638
28095,2022,15487,14884
28097,2022,3893,3731
28099,2022,9845,9424
28101,2022,7944,7611
28103,2022,3386,3189
28105,2022,22056,21176
28107,2022,12276,11715
28109,2022,23453,22569
28111,2022,4245,4047
28113,2022,13987,13327
28115,2022,14816,14316
28117,2022,11206,10840
28119,2022,2299,2173
28121,2022,76286,74103
28123,2022,12233,11810
28125,2022,1302,1226
28127,2022,10553,10163
28129,2022,6589,6353
28131,2022,6897,6616
28133,2022,7175,6771
28135,2022,4641,4450
28137,2022,12104,11642
28139,2022,9727,9404
28141,2022,8417,8115
28143,2022,4155,3972
28145,2022,14554,14136
28147,2022,5005,4769
28149,2022,19361,18573
28151,2022,14638,13813
28153,2022,7090,6755
28155,2022,3873,3726
28157,2022,2568,2408
28159,2022,7135,6832
28161,2022,4767,4579
28163,2022,8841,8451
29001,2022,9771,9468
29003,2022,9325,9120
29005,2022,2536,2474
29007,2022,9832,9528
29009,2022,14092,13692
29011,2022,5159,5034
29013,2022,7582,7369
29015,2022,7133,6864
29017,2022,5231,5089
29019,2022,99229,97207
29021,2022,41786,40747
29023,2022,17707,17165
29025,2022,4215,4095
29027,2022,21406,20897
29029,2022,18983,18365
29031,2022,39967,39042
29033,2022,4348,4230
29035,2022,2462,2370
29037,2022,54571,53216
29039,2022,5638,5480
29041,2022,3655,3577
29043,2022,47079,46084
29045,2022,2964,2866
29047,2022,137802,134241
29049,2022,10548,10239
29051,2022,38856,38065
29053,2022,7036,6862
29055,2022,10685,10371
29057,2022,3409,3331
29059,2022,7162,6962
29061,2022,3931,3832
29063,2022,3998,3890
29065,2022,6046,5850
29067,2022,5094,4951
29069,2022,10845,10390
29071,2022,52534,51273
29073,2022,7525,7348
29075,2022,3152,3082
29077,2022,153877,150613
29079,2022,4008,3899
29081,2022,3669,3577
29083,2022,10081,9809
29085,2022,3979,3866
29087,2022,2407,2361
29089,2022,4683,4567
29091,2022,15786,15303
29093,2022,3419,3277
29095,2022,357678,347080
29097,2022,56628,55261
29099,2022,117248,114377
29101,2022,22634,22013
29103,2022,1678,1633
29105,2022,16341,15912
29107,2022,16627,16174
29109,2022,16923,16495
29111,2022,4699,4587
29113,2022,29069,28278
29115,2022,5042,4887
29117,2022,7118,6972
29119,2022,11050,10774
29121,2022,7091,6904
29123,2022,5312,5153
29125,2022,3812,3712
29127,2022,13624,13291
29129,2022,1677,1634
29131,2022,12641,12309
29133,2022,5112,4943
29135,2022,7011,6846
29137,2022,3707,3604
29139,2022,5761,5616
29141,2022,8255,8001
29143,2022,8027,7779
29145,2022,26816,26144
29147,2022,10834,10589
29149,2022,3738,3616
29151,2022,6988,6849
29153,2022,3360,3230
29155,2022,5693,5469
29157,2022,9455,9250
29159,2022,19804,19276
29161,2022,19864,19356
29163,2022,7164,6979
29165,2022,59554,58204
29167,2022,14625,14256
29169,2022,14406,13965
29171,2022,2136,2085
29173,2022,5363,5234
29175,2022,10125,9857
29177,2022,10824,10450
29179,2022,2789,2705
29181,2022,4986,4822
29183,2022,227459,222602
29185,2022,3755,3642
29186,2022,9206,8990
29187,2022,25335,24479
29189,2022,522800,509543
29195,2022,10178,9918
29197,2022,1787,1732
29199,2022,2244,2194
29201,2022,19697,19209
29203,2022,3242,3120
29205,2022,2915,2845
29207,2022,12944,12553
29209,2022,13313,12795
29211,2022,2501,2429
29213,2022,25596,24531
29215,2022,8935,8660
29217,2022,9016,8782
29219,2022,18633,18153
29221,2022,9973,9643
29223,2022,4686,4513
29225,2022,17484,17087
29227,2022,1139,1116
29229,2022,7514,7301
29510,2022,147775,143010
30001,2022,5330,5202
30003,2022,4647,4437
30005,2022,2201,2130
30007,2022,2758,2662
30009,2022,5815,5659
30011,2022,675,661
30013,2022,39572,38522
30015,2022,2452,2394
30017,2022,6327,6169
30019,2022,871,854
30021,2022,4513,4405
30023,2022,5342,5206
30025,2022,1643,1616
30027,2022,5854,5683
30029,2022,51914,50269
30031,2022,76778,75302
30033,2022,757,735
30035,2022,5657,5365
30037,2022,377,365
30039,2022,1666,1600
30041,2022,7512,7323
30043,2022,6023,5865
30045,2022,966,942
30047,2022,14275,13831
30049,2022,38130,37197
30051,2022,969,945
30053,2022,8586,8165
30055,2022,967,949
30057,2022,5102,4983
30059,2022,1000,977
30061,2022,1848,1751
30063,2022,67346,65553
30065,2022,2343,2274
30067,2022,9841,9563
30069,2022,270,262
30071,2022,1804,1736
30073,2022,2598,2529
30075,2022,991,969
30077,2022,2914,2835
30079,2022,494,479
30081,2022,21714,21081
30083,2022,5716,5560
30085,2022,4296,4142
30087,2022,3566,3438
30089,2022,5358,5121
30091,2022,1737,1702
30093,2022,17681,17156
30095,2022,5401,5276
30097,2022,1896,1857
30099,2022,2768,2692
30101,2022,2062,2019
30103,2022,346,338
30105,2022,3965,3864
30107,2022,748,720
30109,2022,446,435
30111,2022,87227,85085
31001,2022,17196,16843
31003,2022,3662,3597
31005,2022,232,227
31007,2022,387,376
31009,2022,253,244
31011,2022,3006,2955
31013,2022,5319,5202
31015,2022,1030,1008
31017,2022,1424,1390
31019,2022,28257,27741
31021,2022,3569,3491
31023,2022,4706,4626
31025,2022,13583,13275
31027,2022,4628,4547
31029,2022,2280,2242
31031,2022,3395,3339
31033,2022,4228,4130
31035,2022,3103,3035
31037,2022,5755,5650
31039,2022,4858,4772
31041,2022,6362,6262
31043,2022,10971,10684
31045,2022,5024,4926
31047,2022,13640,13332
31049,2022,1022,999
31051,2022,3029,2969
31053,2022,20685,20273
31055,2022,303746,296286
31057,2022,1178,1161
31059,2022,3331,3273
31061,2022,1548,1515
31063,2022,1531,1500
31065,2022,2538,2491
31067,2022,10849,10594
31069,2022,1119,1098
31071,2022,1140,1118
31073,2022,1205,1183
31075,2022,416,410
31077,2022,1245,1222
31079,2022,32852,32117
31081,2022,4925,4830
31083,2022,1810,1778
31085,2022,597,588
31087,2022,1299,1270
31089,2022,5676,5578
31091,2022,407,396
31093,2022,3491,3423
31095,2022,4186,4111
31097,2022,2013,1960
31099,2022,3731,3667
31101,2022,4674,4593
31103,2022,548,537
31105,2022,1950,1916
31107,2022,4668,4570
31109,2022,179486,175851
31111,2022,18408,18031
31113,2022,483,473
31115,2022,410,400
31117,2022,434,427
31119,2022,19881,19492
31121,2022,4195,4119
31123,2022,2660,2608
31125,2022,1960,1923
31127,2022,3611,3532
31129,2022,2488,2438
31131,2022,8549,8368
31133,2022,1492,1462
31135,2022,1858,1829
31137,2022,5006,4915
31139,2022,4213,4137
31141,2022,18436,18079
31143,2022,2925,2871
31145,2022,5925,5816
31147,2022,4158,4077
31149,2022,898,884
31151,2022,7211,7041
31153,2022,98999,96926
31155,2022,11493,11272
31157,2022,17973,17540
31159,2022,8874,8693
31161,2022,2781,2729
31163,2022,1654,1620
31165,2022,768,754
31167,2022,3567,3500
31169,2022,2706,2658
31171,2022,456,445
31173,2022,3237,3136
31175,2022,2111,2068
31177,2022,11412,11185
31179,2022,5725,5611
31181,2022,1673,1635
31183,2022,560,552
31185,2022,7418,7272
32001,2022,10951,10571
32003,2022,1150663,1083926
32005,2022,22290,21431
32007,2022,25746,24942
32009,2022,414,400
32011,2022,1006,978
32013,2022,7832,7583
32015,2022,3038,2939
32017,2022,2049,1971
32019,2022,23568,22454
32021,2022,1667,1589
32023,2022,17750,16779
32027,2022,2501,2414
32029,2022,2088,2007
32031,2022,256315,247689
32033,2022,4512,4379
32510,2022,25216,24243
33001,2022,30876,30170
33003,2022,23222,22674
33005,2022,39128,38171
33007,2022,14249,13815
33009,2022,48551,47531
33011,2022,239052,233468
33013,2022,82076,80383
33015,2022,187161,182773
33017,2022,73343,71801
33019,2022,22675,22190
34001,2022,122428,115832
34003,2022,504861,487201
34005,2022,246708,238085
34007,2022,269575,258219
34009,2022,47265,44058
34011,2022,69010,65338
34013,2022,388290,369991
34015,2022,160615,154432
34017,2022,377810,363504
34019,2022,68058,65989
34021,2022,215471,208265
34023,2022,462334,446142
34025,2022,347680,335679
34027,2022,268634,260117
34029,2022,298173,286624
34031,2022,253380,241287
34033,2022,30632,29159
34035,2022,179197,173376
34037,2022,77614,74621
34039,2022,289422,277712
34041,2022,59058,56933
35001,2022,338098,325772
35003,2022,1201,1142
35005,2022,27534,26348
35006,2022,8215,7762
35007,2022,5335,5125
35009,2022,22276,21551
35011,2022,724,699
35013,2022,99295,94887
35015,2022,31250,30199
35017,2022,11589,11108
35019,2022,1442,1360
35021,2022,281,271
35023,2022,1894,1829
35025,2022,29141,27846
35027,2022,8846,8487
35028,2022,10579,10345
35029,2022,9845,8861
35031,2022,22516,21210
35033,2022,1937,1829
35035,2022,25081,24031
35037,2022,2989,2859
35039,2022,16453,15729
35041,2022,7825,7522
35043,2022,68101,65497
35045,2022,49438,47141
35047,2022,10308,9794
35049,2022,72251,69627
35051,2022,3941,3705
35053,2022,6083,5817
35055,2022,14745,14016
35057,2022,5505,5209
35059,2022,1575,1529
35061,2022,31119,29772
36001,2022,158683,153760
36003,2022,19028,18242
36005,2022,603376,555806
36007,2022,82021,78855
36009,2022,32681,31333
36011,2022,35353,34112
36013,2022,52852,50751
36015,2022,34610,33313
36017,2022,21798,21068
36019,2022,35509,34304
36021,2022,30401,29549
36023,2022,22551,21678
36025,2022,18419,17726
36027,2022,145356,140829
36029,2022,443121,426888
36031,2022,16539,15937
36033,2022,18876,18184
36035,2022,22353,21450
36037,2022,29566,28621
36039,2022,20246,19516
36041,2022,2186,2090
36043,2022,27340,26251
36045,2022,43990,42182
36047,2022,1207908,1136159
36049,2022,11650,11175
36051,2022,30200,29184
36053,2022,32611,31484
36055,2022,363686,350887
36057,2022,22175,21259
36059,2022,727435,706044
36061,2022,918234,875652
36063,2022,97827,94010
36065,2022,100071,96450
36067,2022,222271,214753
36069,2022,55665,53924
36071,2022,190509,184299
36073,2022,17104,16447
36075,2022,52456,50279
36077,2022,26941,25991
36079,2022,51592,50049
36081,2022,1140072,1079845
36083,2022,81856,79295
36085,2022,226890,214276
36087,2022,159358,154732
36089,2022,42695,40894
36091,2022,121104,117811
36093,2022,77582,74955
36095,2022,14718,14173
36097,2022,8029,7727
36099,2022,14771,14284
36101,2022,41212,39687
36103,2022,798630,773162
36105,2022,37348,36103
36107,2022,22181,21452
36109,2022,49504,48089
36111,2022,87437,84618
36113,2022,31078,29981
36115,2022,27367,26460
36117,2022,43303,41886
36119,2022,496415,480605
36121,2022,17419,16796
36123,2022,11619,11270
37001,2022,83565,80446
37003,2022,17930,17347
37005,2022,4462,4284
37007,2022,10244,9791
37009,2022,12885,12444
37011,2022,7681,7427
37013,2022,19716,18923
37015,2022,7163,6811
37017,2022,14544,13907
37019,2022,57142,54444
37021,2022,142267,138014
37023,2022,40681,39260
37025,2022,116084,112114
37027,2022,36235,34920
37029,2022,4694,4514
37031,2022,32165,31037
37033,2022,9630,9237
37035,2022,79114,76349
37037,2022,37442,36273
37039,2022,11100,10648
37041,2022,5798,5563
37043,2022,4190,4022
37045,2022,49037,47129
37047,2022,23539,22522
37049,2022,42075,40508
37051,2022,127611,121003
37053,2022,14704,14187
37055,2022,19999,19129
37057,2022,81375,78484
37059,2022,20745,20035
37061,2022,24833,23919
37063,2022,179018,173285
37065,2022,20203,18862
37067,2022,188496,181410
37069,2022,33999,32749
37071,2022,114695,110438
37073,2022,5128,4947
37075,2022,2953,2793
37077,2022,30234,29262
37079,2022,9554,9241
37081,2022,259951,249172
37083,2022,19215,18119
37085,2022,54989,52711
37087,2022,30256,29282
37089,2022,55624,53850
37091,2022,8554,8112
37093,2022,20266,19258
37095,2022,1770,1668
37097,2022,94619,91385
37099,2022,19756,18984
37101,2022,108034,104427
37103,2022,4310,4161
37105,2022,26030,24922
37107,2022,27614,26587
37109,2022,46385,44910
37111,2022,20251,19540
37113,2022,15986,15424
37115,2022,10099,9751
37117,2022,8575,8190
37119,2022,652325,629232
37121,2022,6009,5756
37123,2022,11238,10817
37125,2022,42080,40521
37127,2022,42205,40066
37129,2022,129832,125541
37131,2022,7236,6879
37133,2022,68184,65247
37135,2022,81535,79042
37137,2022,5499,5297
37139,2022,16774,16020
37141,2022,30808,29735
37143,2022,4980,4755
37145,2022,18824,18106
37147,2022,87986,84352
37149,2022,9379,9018
37151,2022,65267,62865
37153,2022,16904,16039
37155,2022,48151,45476
37157,2022,39440,37781
37159,2022,67740,65262
37161,2022,24563,23378
37163,2022,28265,27197
37165,2022,11164,10442
37167,2022,31070,30044
37169,2022,21633,20902
37171,2022,32788,31651
37173,2022,7156,6921
37175,2022,14681,14169
37177,2022,1309,1240
37179,2022,130315,126174
37181,2022,16793,15806
37183,2022,631165,611634
37185,2022,6382,5974
37187,2022,4350,4127
37189,2022,29336,28374
37191,2022,50846,48770
37193,2022,26962,25910
37195,2022,33678,31933
37197,2022,17614,17019
37199,2022,8262,7965
38001,2022,950,931
38003,2022,5273,5162
38005,2022,2325,2260
38007,2022,456,448
38009,2022,2995,2909
38011,2022,1556,1531
38013,2022,1048,1028
38015,2022,52147,51178
38017,2022,109988,108126
38019,2022,1842,1799
38021,2022,2236,2199
38023,2022,1430,1412
38025,2022,3188,3146
38027,2022,1193,1160
38029,2022,1450,1391
38031,2022,1524,1493
38033,2022,849,835
38035,2022,37592,36911
38037,2022,1217,1194
38039,2022,1013,993
38041,2022,1389,1366
38043,2022,1317,1267
38045,2022,2098,2061
38047,2022,866,848
38049,2022,3113,3016
38051,2022,1062,1040
38053,2022,9099,8932
38055,2022,4757,4616
38057,2022,3632,3519
38059,2022,17156,16750
38061,2022,6438,6344
38063,2022,1457,1416
38065,2022,884,856
38067,2022,3237,3132
38069,2022,1692,1651
38071,2022,5679,5557
38073,2022,2661,2617
38075,2022,1215,1192
38077,2022,8810,8649
38079,2022,4735,4432
38081,2022,2300,2262
38083,2022,654,637
38085,2022,1225,1195
38087,2022,339,331
38089,2022,18014,17686
38091,2022,946,928
38093,2022,10614,10405
38095,2022,1127,1102
38097,2022,4470,4384
38099,2022,5234,5076
38101,2022,32069,31369
38103,2022,1898,1841
38105,2022,21781,21308
39001,2022,10964,10376
39003,2022,46717,44748
39005,2022,25920,24922
39007,2022,42858,40967
39009,2022,26044,24792
39011,2022,23978,23238
39013,2022,27464,26065
39015,2022,19466,18587
39017,2022,196838,189835
39019,2022,12509,11968
39021,2022,19193,18477
39023,2022,62666,60100
39025,2022,107937,104095
39027,2022,17867,17086
39029,2022,44774,42709
39031,2022,13663,12997
39033,2022,17652,16808
39035,2022,600431,571700
39037,2022,25537,24634
39039,2022,17324,16638
39041,2022,115171,111711
39043,2022,36512,34733
39045,2022,80029,77231
39047,2022,13670,13142
39049,2022,706390,682093
39051,2022,21626,20758
39053,2022,12041,11477
39055,2022,48394,46485
39057,2022,81766,78826
39059,2022,17729,16860
39061,2022,416987,401963
39063,2022,40188,38868
39065,2022,13131,12579
39067,2022,6463,6145
39069,2022,12694,12119
39071,2022,17317,16463
39073,2022,12915,12384
39075,2022,21626,21012
39077,2022,27659,26251
39079,2022,12324,11712
39081,2022,26933,25464
39083,2022,30837,29760
39085,2022,124804,119559
39087,2022,23346,22267
39089,2022,91692,88549
39091,2022,22525,21746
39093,2022,154121,146477
39095,2022,202831,193865
39097,2022,20909,20235
39099,2022,97955,93256
39101,2022,27290,26085
39103,2022,97765,93925
39105,2022,8558,8056
39107,2022,22723,22110
39109,2022,53145,51250
39111,2022,5125,4798
39113,2022,244612,234562
39115,2022,6761,6401
39117,2022,16968,16305
39119,2022,40536,38790
39121,2022,4583,4307
39123,2022,20494,19421
39125,2022,8645,8342
39127,2022,15911,15209
39129,2022,26727,25734
39131,2022,11024,10466
39133,2022,85243,81995
39135,2022,21779,21045
39137,2022,18806,18236
39139,2022,50422,48141
39141,2022,35088,33744
39143,2022,29904,28496
39145,2022,29219,27738
39147,2022,26291,25195
39149,2022,23496,22670
39151,2022,179690,172413
39153,2022,265461,254663
39155,2022,82752,78656
39157,2022,44347,42651
39159,2022,30108,29196
39161,2022,14357,13878
39163,2022,5396,5128
39165,2022,122415,118391
39167,2022,26595,25343
39169,2022,60006,58114
39171,2022,18107,17490
39173,2022,69232,66800
39175,2022,13176,12795
40001,2022,8674,8380
40003,2022,2717,2662
40005,2022,5160,4958
40007,2022,2726,2675
40009,2022,10439,10164
40011,2022,4439,4338
40013,2022,23261,22618
40015,2022,11926,11533
40017,2022,81247,79164
40019,2022,21778,21012
40021,2022,20325,19602
40023,2022,6021,5738
40025,2022,1603,1580
40027,2022,149727,145867
40029,2022,2352,2274
40031,2022,47985,46232
40033,2022,2711,2627
40035,2022,5944,5758
40037,2022,31810,30683
40039,2022,15137,14734
40041,2022,20069,19473
40043,2022,2998,2938
40045,2022,2113,2064
40047,2022,26965,26177
40049,2022,12804,12432
40051,2022,27613,26847
40053,2022,2796,2742
40055,2022,1853,1788
40057,2022,1217,1184
40059,2022,1816,1780
40061,2022,4202,4019
40063,2022,5175,4972
40065,2022,10824,10525
40067,2022,2515,2436
40069,2022,3881,3738
40071,2022,18735,18075
40073,2022,9022,8841
40075,2022,3692,3572
40077,2022,3175,2995
40079,2022,19773,19035
40081,2022,16368,15863
40083,2022,23590,22946
40085,2022,5920,5777
40087,2022,21136,20567
40089,2022,16053,15408
40091,2022,7351,6988
40093,2022,3827,3736
40095,2022,7463,7233
40097,2022,19954,19323
40099,2022,6179,5989
40101,2022,29120,28103
40103,2022,5877,5748
40105,2022,4753,4616
40107,2022,4466,4288
40109,2022,401978,390008
40111,2022,15774,15106
40113,2022,20774,20018
40115,2022,15209,14776
40117,2022,7455,7181
40119,2022,39340,38230
40121,2022,16501,15784
40123,2022,19621,19073
40125,2022,33515,32347
40127,2022,4610,4430
40129,2022,1815,1773
40131,2022,46016,44665
40133,2022,9327,8934
40135,2022,17000,16408
40137,2022,19363,18733
40139,2022,12011,11794
40141,2022,2954,2854
40143,2022,330103,320002
40145,2022,39612,38406
40147,2022,22587,21836
40149,2022,5303,5140
40151,2022,4673,4583
40153,2022,8695,8436
41001,2022,7368,7037
41003,2022,48739,47108
41005,2022,225320,217242
41007,2022,19531,18743
41009,2022,24960,23828
41011,2022,26391,25083
41013,2022,11182,10608
41015,2022,9165,8698
41017,2022,102623,98610
41019,2022,47438,45091
41021,2022,969,933
41023,2022,3204,3018
41025,2022,3763,3589
41027,2022,14273,13793
41029,2022,105908,101237
41031,2022,10208,9676
41033,2022,36322,34411
41035,2022,30074,28373
41037,2022,3661,3473
41039,2022,182468,174653
41041,2022,20917,19899
41043,2022,61099,58440
41045,2022,12695,12176
41047,2022,168836,162048
41049,2022,5984,5753
41051,2022,465107,447900
41053,2022,42362,40678
41055,2022,955,925
41057,2022,12121,11617
41059,2022,37918,36279
41061,2022,12089,11546
41063,2022,3595,3411
41065,2022,13391,12846
41067,2022,332525,321631
41069,2022,740,716
41071,2022,56051,54013
42001,2022,54709,53012
42003,2022,628783,604049
42005,2022,31006,29478
42007,2022,81464,77384
42009,2022,24372,23352
42011,2022,213323,204729
42013,2022,58879,56422
